gmt_create,predict_type,predict_status,exec_time_seconds,groupId,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,num_lora,source_row,source_date,task_pool_id,task_index,task_uid,compute_multiplier,memory_multiplier,semantic_class,warning,requested_model,resolved_model,latency_ms,prompt_tokens,completion_tokens,total_tokens,attempts,response_sha256,q_count,q_data,q_llm,vram_base_gb,vram_requirement_gb_simulated,vram_value_classification
2024-12-08 04:55:16,TXT_2_IMG,SUCCEED,18.0,G4208,62.0,26.0,4.0,30.0,M0002,0,26650,2024-12-08,5,29,pool05-task029,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1029.3823340907693,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.6880733944954128,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 04:55:45,TXT_2_IMG,SUCCEED,16.0,G4208,60.0,26.0,4.0,30.0,M0002,0,26651,2024-12-08,5,30,pool05-task030,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1110.9948749653995,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.6116207951070336,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 05:03:29,TXT_2_IMG,SUCCEED,24.0,G4208,54.0,26.0,4.0,30.0,M0010,0,26660,2024-12-08,5,31,pool05-task031,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1003.7061659386382,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.9174311926605504,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 05:04:25,TXT_2_IMG,SUCCEED,20.0,G4208,60.0,26.0,4.0,30.0,M0010,0,26661,2024-12-08,5,32,pool05-task032,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1086.1439999425784,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.764525993883792,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 05:07:11,TXT_2_IMG,SUCCEED,19.0,G4208,60.0,26.0,4.0,30.0,M0002,0,26664,2024-12-08,5,33,pool05-task033,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,971.0421250201762,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.7262996941896025,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 05:09:42,TXT_2_IMG,SUCCEED,18.0,G4208,60.0,26.0,4.0,30.0,M0002,0,26667,2024-12-08,5,34,pool05-task034,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1089.3378749024123,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.6880733944954128,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 05:12:26,TXT_2_IMG,SUCCEED,17.0,G4208,63.0,26.0,4.0,30.0,M0002,0,26672,2024-12-08,5,35,pool05-task035,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1114.9160410277543,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.6498470948012233,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 05:36:06,TXT_2_IMG,SUCCEED,11.0,G4226,50.0,26.0,1.0,30.0,M0002,0,26680,2024-12-08,5,36,pool05-task036,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,876.8322500400245,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.42048929663608564,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 06:02:54,IMG_2_IMG,SUCCEED,14.0,G4227,51.0,26.0,4.0,30.0,M0004,0,26685,2024-12-08,5,37,pool05-task037,2.5,2.0,image_editing,IMG_2_IMG with 4 images and 30 steps is compute-heavy.,deepseek-chat,deepseek-v4-flash,1204.6529160579666,173,60,233,1,bb604e8b3852b2b142ba7dd5c6a2bb12c33b7bfdd04130f12ca36918a3182898,1.0,0.5351681957186545,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 06:04:09,IMG_2_IMG,SUCCEED,33.0,G3515,11.0,0.0,8.0,30.0,M0001,0,26686,2024-12-08,5,38,pool05-task038,2.0,1.5,image_generation,High step count and multiple images increase compute demand.,deepseek-chat,deepseek-v4-flash,923.6899169627576,173,52,225,1,05fd20fe39bd19eda98fd52a17c7ad12fe04652345abd5e0b2696ea04352e27a,1.0,1.261467889908257,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 06:09:29,IMG_2_IMG,SUCCEED,13.0,G4227,187.0,26.0,1.0,30.0,M0004,0,26687,2024-12-08,5,39,pool05-task039,2.5,2.0,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1108.670291956514,173,57,230,1,5aff7d67b5ced2f2e8248caceefcf7ec0e27f8391994d59cd5922e65b90de4aa,1.0,0.4969418960244648,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 06:10:11,IMG_2_IMG,SUCCEED,14.0,G4227,187.0,26.0,1.0,30.0,M0023,0,26688,2024-12-08,5,40,pool05-task040,2.5,2.0,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1209.898000000976,173,57,230,1,5aff7d67b5ced2f2e8248caceefcf7ec0e27f8391994d59cd5922e65b90de4aa,1.0,0.5351681957186545,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 06:11:39,IMG_2_IMG,SUCCEED,16.0,G4227,187.0,26.0,1.0,30.0,M0023,0,26689,2024-12-08,5,41,pool05-task041,1.5,1.2,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1110.7420419575649,173,57,230,1,86f994dcbf0e612873f4cd07ff238afddf4ba3ee6d76b2790227f24d9b923928,1.0,0.6116207951070336,0.7400098667982241,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-12-08 06:12:28,IMG_2_IMG,SUCCEED,12.0,G4227,187.0,26.0,1.0,30.0,M0023,0,26690,2024-12-08,5,42,pool05-task042,2.0,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1025.4757920047268,173,57,230,1,4944074fe3c01168f838207abd8848351ae074e988fddcfd1fa935877e318392,1.0,0.4587155963302752,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 06:18:06,IMG_2_IMG,SUCCEED,14.0,G4227,187.0,26.0,1.0,30.0,M0023,0,26692,2024-12-08,5,43,pool05-task043,2.0,2.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1055.9583749854935,173,57,230,1,a5eea40917a0a58b7980aec4d7e37609a9fbec74a3df7a13756eced6858d0a98,1.0,0.5351681957186545,0.9866798223976321,0.1625,0.40625,simulated_vbase_times_deepseek_multiplier
2024-12-08 06:31:04,TXT_2_IMG,SUCCEED,26.0,G4228,1288.0,26.0,1.0,30.0,M0004,0,26696,2024-12-08,5,44,pool05-task044,2.5,2.0,text_to_image,Long prompt may increase compute.,deepseek-chat,deepseek-v4-flash,841.3166250102222,175,48,223,1,789ca12e24fedfcaa1a97d8b18a1b97887ea609cd928c7ef4944022daa424fbe,1.0,0.9938837920489296,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 07:18:12,IMG_2_IMG,SUCCEED,8.0,G4229,44.0,26.0,1.0,30.0,M0004,0,26700,2024-12-08,5,45,pool05-task045,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1189.051374909468,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.3058103975535168,0.7400098667982241,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 07:48:45,IMG_2_IMG,SUCCEED,13.0,G4229,44.0,26.0,1.0,30.0,M0004,0,26701,2024-12-08,5,46,pool05-task046,2.0,2.0,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1046.955541940406,173,57,230,1,64eea3771b1ca8f01e02775ea5a2091017665a56f355b905b249d4662e5eb4cd,1.0,0.4969418960244648,0.9866798223976321,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 08:16:59,TXT_2_IMG,SUCCEED,14.0,G4230,49.0,26.0,1.0,30.0,M0002,0,26702,2024-12-08,5,47,pool05-task047,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1015.8660829765722,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.5351681957186545,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 08:17:46,TXT_2_IMG,SUCCEED,16.0,G4230,62.0,26.0,1.0,30.0,M0002,0,26703,2024-12-08,5,48,pool05-task048,2.0,1.5,TXT_2_IMG,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,1086.469208006747,174,51,225,1,55fbbada13e964fb050c9d55189056fed3a2fa963b0485fa7d10af3951d3ec9c,1.0,0.6116207951070336,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 10:36:37,TXT_2_IMG,SUCCEED,15.0,G4231,81.0,26.0,1.0,30.0,M0002,0,26706,2024-12-08,5,49,pool05-task049,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,918.2413750095292,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.573394495412844,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 10:37:38,TXT_2_IMG,SUCCEED,11.0,G4231,54.0,26.0,1.0,30.0,M0002,0,26707,2024-12-08,5,50,pool05-task050,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,997.7085000136868,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.42048929663608564,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:21:52,IMG_2_IMG,SUCCEED,24.0,G4233,7.0,26.0,2.0,30.0,M0004,0,26714,2024-12-08,5,51,pool05-task051,2.0,1.5,image_editing,IMG_2_IMG with 2 images and 30 steps,deepseek-chat,deepseek-v4-flash,1312.9528749268502,173,57,230,1,a76bd255f5d712e1475bf8c2c508db921adf86c4db74abe74c159bd326c6c33e,1.0,0.9174311926605504,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:23:46,IMG_2_IMG,SUCCEED,24.0,G4233,4.0,26.0,2.0,30.0,M0004,0,26715,2024-12-08,5,52,pool05-task052,2.0,1.5,image_editing,IMG_2_IMG with 2 images and 30 steps,deepseek-chat,deepseek-v4-flash,981.7924170056358,173,57,230,1,a76bd255f5d712e1475bf8c2c508db921adf86c4db74abe74c159bd326c6c33e,1.0,0.9174311926605504,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:24:53,IMG_2_IMG,SUCCEED,24.0,G4233,4.0,26.0,2.0,30.0,M0039,0,26716,2024-12-08,5,53,pool05-task053,2.0,1.5,image_editing,IMG_2_IMG with 2 images and 30 steps,deepseek-chat,deepseek-v4-flash,1030.138500034809,173,57,230,1,a76bd255f5d712e1475bf8c2c508db921adf86c4db74abe74c159bd326c6c33e,1.0,0.9174311926605504,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:31:51,TXT_2_IMG,SUCCEED,28.0,G4234,8.0,26.0,1.0,30.0,M0004,0,26717,2024-12-08,5,54,pool05-task054,1.5,1.2,image_generation,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,893.5120840324089,174,48,222,1,9a792016e1746d976be521c0840021b2659b44e3aff7bc0bfb0e162c868bca95,1.0,1.070336391437309,0.7400098667982241,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:43:39,TXT_2_IMG,SUCCEED,7.0,G4231,52.0,26.0,1.0,30.0,M0002,0,26723,2024-12-08,5,55,pool05-task055,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,916.0374579951168,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.26758409785932724,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:43:48,TXT_2_IMG,SUCCEED,10.0,G4235,63.0,26.0,1.0,30.0,M0002,0,26724,2024-12-08,5,56,pool05-task056,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1053.5588329657912,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.382262996941896,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:49:48,TXT_2_IMG,SUCCEED,27.0,G4235,12.0,26.0,1.0,30.0,M0002,0,26732,2024-12-08,5,57,pool05-task057,1.5,1.2,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,947.0500419847668,174,48,222,1,89460b8f9f1e83c0741634b57b8cf754d68618d3247c8da9e8c127eb09a56e63,1.0,1.0321100917431192,0.7400098667982241,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:50:02,TXT_2_IMG,SUCCEED,91.0,G2115,65.0,0.0,1.0,30.0,M0003,1,26733,2024-12-08,5,58,pool05-task058,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,842.6925829844549,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,3.478593272171254,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:50:09,TXT_2_IMG,SUCCEED,57.0,G1560,31.0,26.0,1.0,40.0,M0001,0,26734,2024-12-08,5,59,pool05-task059,2.0,1.5,image_generation,Moderate resource demand for text-to-image generation.,deepseek-chat,deepseek-v4-flash,1129.2308749398217,174,52,226,1,523ed56bbd3873ab97b6f307fb2af1162d55679406fe579956a9042e7a227c1e,1.0,2.1788990825688073,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:51:16,TXT_2_IMG,SUCCEED,62.0,G2063,6.0,26.0,8.0,40.0,M0001,0,26735,2024-12-08,5,60,pool05-task060,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1001.7609579954296,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,2.3700305810397553,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:53:39,TXT_2_IMG,SUCCEED,54.0,G2063,10.0,26.0,8.0,40.0,M0001,0,26739,2024-12-08,5,61,pool05-task061,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,883.0449170200154,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,2.0642201834862384,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:54:54,INPAINTING,SUCCEED,12.0,G3283,2.0,26.0,1.0,30.0,M0004,0,26740,2024-12-08,5,62,pool05-task062,1.5,1.5,image_editing,Inpainting with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1102.4819579906762,172,55,227,1,ce30ecc4e9a1d3fd87afc23b8d509193b79f11b783b7daeec65ff7e1406f5660,1.0,0.4587155963302752,0.7400098667982241,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:55:55,INPAINTING,SUCCEED,29.0,G3283,2.0,0.0,1.0,30.0,M0001,0,26742,2024-12-08,5,63,pool05-task063,1.5,1.5,image_editing,Minimal prompt; consider longer description.,deepseek-chat,deepseek-v4-flash,1021.1158329620956,172,51,223,1,24b7ed160860efb0f470fbb8eccd7120d4874018c3b214460918202000777b0b,1.0,1.1085626911314985,0.7400098667982241,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:56:49,TXT_2_IMG,SUCCEED,57.0,G0146,32.0,0.0,8.0,30.0,M0003,1,26745,2024-12-08,5,64,pool05-task064,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,994.4489590125158,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,2.1788990825688073,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:57:42,IMG_2_IMG,SUCCEED,7.0,G3283,1.0,0.0,1.0,30.0,M0001,0,26746,2024-12-08,5,65,pool05-task065,1.5,1.5,image_editing,Minimal prompt; consider longer prompt for better results.,deepseek-chat,deepseek-v4-flash,1031.666790950112,173,54,227,1,02a0f8f3c0da8c6cbc335b7746a774e91766a405cd9a91345531d6d346c0f1a2,1.0,0.26758409785932724,0.7400098667982241,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:57:59,IMG_2_IMG,SUCCEED,14.0,G3283,1.0,0.0,1.0,30.0,M0001,0,26748,2024-12-08,5,66,pool05-task066,1.5,1.5,image_editing,Minimal prompt; consider longer prompt for better quality.,deepseek-chat,deepseek-v4-flash,1000.1530830049888,173,54,227,1,b96e50fa08bfe8294b31e380e8b0104677d1f1c0c41e064d4b283578d28c8263,1.0,0.5351681957186545,0.7400098667982241,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:59:08,TXT_2_IMG,SUCCEED,29.0,G4235,214.0,26.0,2.0,30.0,M0002,0,26749,2024-12-08,5,67,pool05-task067,2.5,2.0,image_generation,High step count and long prompt increase compute demand.,deepseek-chat,deepseek-v4-flash,1193.5045840218663,174,52,226,1,9f78b5dfac8fa7bd876d3e075ed86139a21d39a0dc3659c7cb087be696027830,1.0,1.1085626911314985,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 16:59:19,IMG_2_IMG,SUCCEED,9.0,G3283,1.0,0.0,1.0,30.0,M0002,0,26750,2024-12-08,5,68,pool05-task068,1.5,1.5,image_editing,Minimal prompt; consider longer prompt for better results.,deepseek-chat,deepseek-v4-flash,1081.622791942209,173,54,227,1,02a0f8f3c0da8c6cbc335b7746a774e91766a405cd9a91345531d6d346c0f1a2,1.0,0.3440366972477064,0.7400098667982241,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:00:04,TXT_2_IMG,SUCCEED,15.0,G4237,50.0,26.0,1.0,30.0,M0002,0,26751,2024-12-08,5,69,pool05-task069,2.0,1.5,TXT_2_IMG,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,883.5015000076964,174,51,225,1,a4d59208a3b8e165c614ed722f6e7cd9c624f99b278450218d40f065255a386c,1.0,0.573394495412844,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:00:15,IMG_2_IMG,SUCCEED,10.0,G3283,1.0,0.0,1.0,30.0,M0001,0,26753,2024-12-08,5,70,pool05-task070,1.5,1.5,image_editing,Minimal prompt; consider longer prompt for better quality.,deepseek-chat,deepseek-v4-flash,1074.7535839909688,173,54,227,1,b96e50fa08bfe8294b31e380e8b0104677d1f1c0c41e064d4b283578d28c8263,1.0,0.382262996941896,0.7400098667982241,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:01:01,TXT_2_IMG,SUCCEED,16.0,G3641,42.0,26.0,1.0,30.0,M0004,0,26754,2024-12-08,5,71,pool05-task071,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1133.690334041603,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.6116207951070336,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:01:03,TXT_2_IMG,SUCCEED,23.0,G4238,47.0,26.0,1.0,30.0,M0002,0,26755,2024-12-08,5,72,pool05-task072,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,826.6044160118327,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.8792048929663608,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:02:50,TXT_2_IMG,SUCCEED,15.0,G4235,102.0,26.0,2.0,30.0,M0002,0,26761,2024-12-08,5,73,pool05-task073,2.5,2.0,image_generation,High resolution or steps may increase resource usage.,deepseek-chat,deepseek-v4-flash,1102.1012919954956,174,51,225,1,6cd3d0be729234c8dce1ce4c02007300bdffe38d4d8f72c69dc91f3f4d527158,1.0,0.573394495412844,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:03:17,TXT_2_IMG,SUCCEED,22.0,G4238,52.0,26.0,2.0,30.0,M0002,0,26762,2024-12-08,5,74,pool05-task074,2.0,1.5,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1195.5930000403896,174,52,226,1,18f134c215e42cae2448dc63935c1edeec087f665dedd6e54fdf3aa90981f6ce,1.0,0.8409785932721713,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:05:15,TXT_2_IMG,SUCCEED,24.0,G4238,43.0,26.0,4.0,30.0,M0002,0,26766,2024-12-08,5,75,pool05-task075,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1493.9504999201745,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.9174311926605504,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:08:43,TXT_2_IMG,SUCCEED,10.0,G1553,78.0,26.0,1.0,30.0,M0002,0,26770,2024-12-08,5,76,pool05-task076,2.0,1.5,TXT_2_IMG,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,1126.387541065924,174,51,225,1,55fbbada13e964fb050c9d55189056fed3a2fa963b0485fa7d10af3951d3ec9c,1.0,0.382262996941896,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:10:28,TXT_2_IMG,SUCCEED,50.0,G3437,83.0,0.0,2.0,30.0,M0003,1,26773,2024-12-08,5,77,pool05-task077,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1307.391709065996,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.9113149847094801,1.2333497779970402,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:13:28,TXT_2_IMG,SUCCEED,96.0,G0263,35.0,0.0,1.0,30.0,M0003,1,26775,2024-12-08,5,78,pool05-task078,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,988.9776250347496,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,3.6697247706422016,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:13:58,TXT_2_IMG,SUCCEED,24.0,G4240,57.0,26.0,1.0,30.0,M0000,0,26776,2024-12-08,5,79,pool05-task079,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1167.1732499962673,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.9174311926605504,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-08 17:15:30,TXT_2_IMG,SUCCEED,88.0,G2115,80.0,0.0,1.0,30.0,M0003,1,26777,2024-12-08,5,80,pool05-task080,2.0,1.5,image_generation,Standard text-to-image generation with 30 steps.,deepseek-chat,deepseek-v4-flash,1123.9111250033602,174,52,226,1,03b327fa1410fe0353549fcb1da91da799d12dde3efb125a28e0f3739aab8920,1.0,3.363914373088685,0.9866798223976321,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
